epoch,train loss,reg loss,train acc,test loss,test acc
52,0.6938334244868567,0.0,tensor(71.4135),0.22529224253664112,tensor(93.9900)
53,0.6921040990318243,0.0,tensor(71.1413),0.2206332737749273,tensor(93.8100)
54,0.676726158740174,0.0,tensor(72.0855),0.20905691701354404,tensor(93.9800)
55,0.6684324159645118,0.0,tensor(72.5241),0.20781074449269457,tensor(94.1800)
56,0.6755414617876722,0.0,tensor(72.1299),0.21229117717405763,tensor(94.0400)
57,0.6757028267965612,0.0,tensor(71.9352),0.21426052050759095,tensor(94.1000)
58,0.6533496811285487,0.0,tensor(73.5315),0.2199736110339261,tensor(94.1200)
59,0.6796360557309837,0.0,tensor(71.9974),0.22494050536793891,tensor(94.1600)
60,0.6670550718808022,0.0,tensor(72.0309),0.21881731893077042,tensor(94.0800)
61,0.6600478812574576,0.0,tensor(72.9999),0.223638014811458,tensor(94.2700)
62,0.6494627477776291,0.0,tensor(73.4656),0.20621602101759476,tensor(94.2100)
63,0.6697616133616011,0.0,tensor(71.9442),0.21301377361471002,tensor(94.2800)
64,0.6418295789541851,0.0,tensor(73.7202),0.200388149856919,tensor(94.3600)
65,0.6759986744349838,0.0,tensor(71.4703),0.2572511515834115,tensor(94.1200)
66,0.655025247659566,0.0,tensor(73.1607),0.20025528222322464,tensor(94.4000)
67,0.6557798196808395,0.0,tensor(72.8597),0.21329892720236923,tensor(94.1100)
68,0.6568468804192594,0.0,tensor(72.7312),0.20227089381278163,tensor(94.3400)
69,0.6461441648375784,0.0,tensor(73.4339),0.21347892404806734,tensor(94.3800)
70,0.6458855754512752,0.0,tensor(73.2057),0.21214521029079803,tensor(94.2600)
71,0.6574880670533221,0.0,tensor(72.5782),0.21202134634509232,tensor(94.2100)
72,0.6600208461730399,0.0,tensor(71.9783),0.21344238022963205,tensor(94.5000)
73,0.6524194786882299,0.0,tensor(72.5713),0.20384389508252193,tensor(94.3700)
74,0.6405025248567009,0.0,tensor(73.3230),0.19757634356166376,tensor(94.3900)
75,0.6269605652962484,0.0,tensor(74.5811),0.19753077588599138,tensor(94.4600)
76,0.6442708372592162,0.0,tensor(72.9862),0.19400801630032183,tensor(94.7300)
77,0.6246469672928509,0.0,tensor(74.2866),0.19497321410612625,tensor(94.7000)
78,0.6499862381472037,0.0,tensor(72.3439),0.19673188256494928,tensor(94.5700)
79,0.6528113100391167,0.0,tensor(72.2712),0.2087330465967005,tensor(94.6700)
80,0.6455074949588022,0.0,tensor(72.7217),0.19631386021471986,tensor(94.8100)
81,0.6317930440776623,0.0,tensor(73.5527),0.19999192466940544,tensor(94.7600)
82,0.6185124570774472,0.0,tensor(74.7839),0.1915779584134468,tensor(94.8400)
83,0.6202074416841452,0.0,tensor(74.1660),0.1942656066532087,tensor(94.8000)
84,0.6335032237614067,0.0,tensor(73.8202),0.18759530444036832,tensor(94.8300)
85,0.6328268313668987,0.0,tensor(73.3392),0.19571930373256857,tensor(94.8100)
86,0.6446610655412714,0.0,tensor(72.8702),0.19179188241862288,tensor(94.8400)
87,0.6435074629819292,0.0,tensor(73.0305),0.198145668539736,tensor(94.7700)
88,0.6338657699047755,0.0,tensor(73.6321),0.18405014810839085,tensor(94.8900)
89,0.634793643385936,0.0,tensor(73.3721),0.20978094757807375,tensor(94.6500)
90,0.6260826989180512,0.0,tensor(74.0042),0.2012124762992666,tensor(94.6800)
91,0.6219456719600747,0.0,tensor(73.9078),0.19840948411611595,tensor(94.7200)
92,0.6291916442191244,0.0,tensor(73.8867),0.20080078054558148,tensor(94.7100)
93,0.6539746456039257,0.0,tensor(71.7273),0.20972260923096628,tensor(94.6400)
94,0.625945103665193,0.0,tensor(73.8275),0.19748935998991282,tensor(94.7400)
95,0.6446407549242433,0.0,tensor(72.7523),0.1969576801615532,tensor(94.8300)
96,0.6300264202917998,0.0,tensor(73.5384),0.19924140826921272,tensor(94.7600)
97,0.642534183163164,0.0,tensor(72.8374),0.19835138140302716,tensor(94.8200)
98,0.6341841901119194,0.0,tensor(73.6845),0.20594169508026103,tensor(94.6900)
99,0.6467546348452059,0.0,tensor(72.4568),0.18822267350524363,tensor(94.9100)
0,2.2754853194595404,0.0,tensor(26.2071),1.349143744719149,tensor(47.7300)
1,1.5489376738794849,0.0,tensor(47.6163),0.7856241199705336,tensor(72.5400)
2,1.3669475192188199,0.0,tensor(52.3181),0.7213442789183723,tensor(76.8700)
3,1.260678410784811,0.0,tensor(54.4339),0.756258594267296,tensor(72.9000)
4,1.1889731177152731,0.0,tensor(56.3175),0.5764417157630728,tensor(82.0700)
5,1.1447682165437274,0.0,tensor(56.8927),0.5991587467265852,tensor(79.1300)
6,1.099082101486687,0.0,tensor(58.5806),0.5493398107061482,tensor(82.7700)
7,1.0642530742364051,0.0,tensor(59.1134),0.4782172567916639,tensor(84.6600)
8,1.0357549471350818,0.0,tensor(59.8797),0.49709569866007025,tensor(86.7900)
9,1.0052160350685446,0.0,tensor(60.6616),0.43396525641884465,tensor(87.0900)
10,0.9957184235000203,0.0,tensor(60.6038),0.5553388333681858,tensor(83.1000)
11,0.9783193318762331,0.0,tensor(61.0728),0.4744815696971585,tensor(86.8500)
12,0.9675000649996293,0.0,tensor(61.0781),0.4317383486213106,tensor(87.9200)
13,0.9452466324099109,0.0,tensor(61.9447),0.33889582166166016,tensor(90.)
14,0.937296005204702,0.0,tensor(62.2412),0.35818455210237793,tensor(88.9600)
15,0.9182400663311665,0.0,tensor(62.9202),0.4011620508902001,tensor(88.3800)
16,0.9149506716137259,0.0,tensor(62.9749),0.3512457696476368,tensor(89.8100)
17,0.9171185556512612,0.0,tensor(62.2675),0.3191936768666662,tensor(90.1400)
18,0.8963083632481403,0.0,tensor(63.5010),0.4173149803672174,tensor(89.6500)
19,0.9039413217041228,0.0,tensor(62.8234),0.36944990055729643,tensor(88.8200)
20,0.8871254600648187,0.0,tensor(63.1711),0.38864090858083783,tensor(88.4300)
21,0.885711762894932,0.0,tensor(63.1584),0.5080272982818912,tensor(86.8500)
22,0.8715207351960688,0.0,tensor(64.1314),0.3546198394262429,tensor(89.2200)
23,0.8884551964509182,0.0,tensor(62.5609),0.301594007496882,tensor(91.5300)
24,0.8715116211619133,0.0,tensor(63.5637),0.33744391242061,tensor(91.1600)
25,0.8562496662394613,0.0,tensor(64.4870),0.4031544598666104,tensor(89.2300)
26,0.8503759551124696,0.0,tensor(64.5937),0.5415142193587139,tensor(87.7000)
27,0.8490006968888462,0.0,tensor(64.5944),0.2983257446927254,tensor(91.0400)
28,0.84255837655475,0.0,tensor(64.8232),0.32454096909725305,tensor(90.9900)
29,0.8543068408074542,0.0,tensor(63.8268),0.3570821039905452,tensor(91.0700)
30,0.836629032324522,0.0,tensor(64.5320),0.4205484062132209,tensor(91.1200)
31,0.8443589846675212,0.0,tensor(64.3774),0.38825771844748297,tensor(91.8800)
32,0.8290623716818981,0.0,tensor(65.0466),0.547626818671371,tensor(87.8500)
33,0.8368236590654422,0.0,tensor(64.4645),0.3624916428869421,tensor(91.2200)
34,0.8321848779789403,0.0,tensor(64.5337),0.28152989212310675,tensor(92.5200)
35,0.8220263316463201,0.0,tensor(65.3585),0.3932126420314866,tensor(91.6300)
36,0.8290687835751436,0.0,tensor(64.7242),0.3556413238096719,tensor(91.5900)
37,0.8245802128798941,0.0,tensor(64.9016),0.3800478235940741,tensor(92.0100)
38,0.8258988536958002,0.0,tensor(64.6492),0.29932863814662203,tensor(92.1100)
39,0.8150505412083405,0.0,tensor(65.3514),0.29079663271855827,tensor(92.2200)
40,0.8007712054711121,0.0,tensor(66.2518),0.408757756454776,tensor(91.8900)
41,0.7960160819765849,0.0,tensor(66.3267),0.28796864278388745,tensor(91.9000)
42,0.8119014316899145,0.0,tensor(65.0900),0.27392678534743764,tensor(92.9700)
43,0.8102228119332566,0.0,tensor(65.1704),0.27747743539135866,tensor(92.4500)
44,0.7997522473207905,0.0,tensor(66.1613),0.27348781053466026,tensor(92.0400)
45,0.8029091888003879,0.0,tensor(65.8465),0.4277537600560622,tensor(90.8100)
46,0.7947985464627416,0.0,tensor(66.2490),0.266133094225267,tensor(92.7700)
47,0.8048519534178269,0.0,tensor(65.2748),0.3361676252550549,tensor(91.4100)
48,0.797569682678351,0.0,tensor(65.8892),0.24201608998606902,tensor(93.3800)
49,0.8002801329916359,0.0,tensor(65.3497),0.3524846935814077,tensor(92.7600)
50,0.8025056815937034,0.0,tensor(65.2056),0.49638846968159533,tensor(88.2100)
51,0.759308524748199,0.0,tensor(66.6585),0.22012938145134184,tensor(94.0200)
52,0.7433520850972233,0.0,tensor(66.7865),0.21583446333504686,tensor(94.2200)
53,0.7458730914717556,0.0,tensor(66.0093),0.2145878795270968,tensor(94.2400)
54,0.7197782425926282,0.0,tensor(68.3421),0.20541368146436384,tensor(94.4500)
55,0.7135239126017461,0.0,tensor(68.8572),0.20759862345276456,tensor(94.4100)
56,0.7232624050707389,0.0,tensor(67.9096),0.21237804281591166,tensor(94.4000)
57,0.7170109366122474,0.0,tensor(68.3337),0.20523342889065693,tensor(94.4800)
58,0.7190546901562275,0.0,tensor(67.9802),0.2021921638286475,tensor(94.5900)
59,0.728015589281025,0.0,tensor(67.1128),0.22547897561029953,tensor(94.4900)
60,0.7164188894069093,0.0,tensor(67.6892),0.20257534244746872,tensor(94.6500)
61,0.7126202549244094,0.0,tensor(68.2474),0.2018374896260223,tensor(94.3400)
62,0.720157303998613,0.0,tensor(67.4609),0.21873680487124605,tensor(94.5800)
63,0.7156622739047067,0.0,tensor(67.8374),0.20976664539840487,tensor(94.5800)
64,0.7198650016425512,0.0,tensor(67.3501),0.20321337464782926,tensor(94.6600)
65,0.7334687751837266,0.0,tensor(66.2755),0.213338523200064,tensor(94.5000)
66,0.7005931936586515,0.0,tensor(68.4226),0.21229731141015737,tensor(94.6500)
67,0.7214572572937379,0.0,tensor(67.0672),0.20356572908584517,tensor(94.8300)
68,0.7161450891031159,0.0,tensor(67.4302),0.20096573813094032,tensor(94.7900)
69,0.7120659603522375,0.0,tensor(67.6180),0.19086209421206002,tensor(94.6800)
70,0.7100009782255715,0.0,tensor(67.6671),0.20025673365653163,tensor(94.7200)
71,0.7084805301876149,0.0,tensor(67.6380),0.19313638122996898,tensor(94.7500)
72,0.7161252399922436,0.0,tensor(67.6572),0.20092860579189628,tensor(94.7500)
73,0.7090278492651434,0.0,tensor(67.8719),0.2031824794983623,tensor(94.8000)
74,0.7135310148836201,0.0,tensor(67.5219),0.2048734441550091,tensor(94.8200)
75,0.7055510370395123,0.0,tensor(68.0182),0.20843585828940073,tensor(94.8200)
76,0.7041179871457255,0.0,tensor(68.0280),0.20024335497256482,tensor(94.9000)
77,0.6953504454248991,0.0,tensor(68.6700),0.18941893782278504,tensor(94.9800)
78,0.694618152311215,0.0,tensor(68.5614),0.1942935533294774,tensor(94.9300)
79,0.6984930842732772,0.0,tensor(67.6095),0.1914314033858704,tensor(94.9900)
80,0.7014465949092156,0.0,tensor(67.8321),0.19014723651637935,tensor(94.9900)
81,0.6931279499051918,0.0,tensor(68.5220),0.1935010952780945,tensor(94.8900)
82,0.6975241358845662,0.0,tensor(68.1894),0.1933246392643813,tensor(95.0100)
83,0.7029314461108457,0.0,tensor(67.4444),0.18707270747182345,tensor(94.9500)
84,0.6956489451993735,0.0,tensor(68.3645),0.18877052131927374,tensor(94.9900)
85,0.7072151428741268,0.0,tensor(67.0318),0.19134910291794574,tensor(95.0100)
86,0.6922786942022479,0.0,tensor(68.2514),0.1914921488725778,tensor(94.9700)
87,0.6929152144962906,0.0,tensor(68.3175),0.1891166792825015,tensor(94.9200)
88,0.6957899934460974,0.0,tensor(68.1486),0.19585031127989894,tensor(94.9400)
89,0.6937797551608493,0.0,tensor(68.3167),0.19015810269900044,tensor(94.9600)
90,0.6931288825013698,0.0,tensor(68.2469),0.18803174951762863,tensor(94.9600)
91,0.6988071698663582,0.0,tensor(67.8062),0.19114100368637027,tensor(94.9800)
92,0.6984002955703654,0.0,tensor(67.9167),0.1920129397150242,tensor(95.)
93,0.6935701098961707,0.0,tensor(68.2878),0.18455692576338548,tensor(94.9800)
94,0.6932478218824945,0.0,tensor(68.3010),0.19149119557455332,tensor(94.9700)
95,0.6897192762002476,0.0,tensor(68.5626),0.18618972539299666,tensor(94.9200)
96,0.6951896305649709,0.0,tensor(68.1998),0.19299690523231872,tensor(94.9500)
97,0.6990300941671062,0.0,tensor(67.5906),0.19242190938405315,tensor(94.9600)
98,0.6949529601022219,0.0,tensor(68.0677),0.1886508365472158,tensor(95.0400)
99,0.6865847068719375,0.0,tensor(68.9877),0.1870510298946891,tensor(95.0100)
0,2.2812902993626065,0.0,tensor(31.3019),1.260623654933891,tensor(50.5100)
1,1.4484024740691879,0.0,tensor(50.8586),1.0970199957038418,tensor(61.8900)
2,1.2339618561359553,0.0,tensor(59.1477),0.7343322670820988,tensor(75.4800)
3,1.1498619441547964,0.0,tensor(61.4769),0.6495768114773914,tensor(77.4300)
4,1.0878497104232128,0.0,tensor(63.7034),0.5720631946818997,tensor(80.7400)
5,1.0129186193912456,0.0,tensor(66.2646),0.801637366564587,tensor(70.7500)
6,0.9757148400585876,0.0,tensor(67.2282),0.5124050339665076,tensor(82.6100)
7,0.9214138749700326,0.0,tensor(69.0398),0.656142221255736,tensor(77.5400)
8,0.9515389926158465,0.0,tensor(67.2873),0.43493050878698175,tensor(85.5500)
9,0.9008638112463503,0.0,tensor(69.6009),0.5273019566078379,tensor(82.3800)
10,0.8630493036192707,0.0,tensor(70.5217),0.5060284646472546,tensor(83.5000)
11,0.8244378805861005,0.0,tensor(71.8733),0.4466992637725792,tensor(85.3700)
12,0.8322151126260431,0.0,tensor(71.1277),0.465198680908993,tensor(85.6000)
13,0.8073193361807582,0.0,tensor(71.9887),0.38669003184997675,tensor(88.1500)
14,0.7648776741300383,0.0,tensor(73.8888),0.35407151748435667,tensor(88.4300)
15,0.7750832767695444,0.0,tensor(72.8777),0.3500061772688471,tensor(89.5200)
16,0.7584712265903114,0.0,tensor(73.6935),0.42609249702607743,tensor(86.2000)
17,0.7803016523711193,0.0,tensor(72.4105),0.3353935948224983,tensor(89.1000)
18,0.7281847830193166,0.0,tensor(74.5476),0.3418981402811378,tensor(89.5400)
19,0.7257140793670447,0.0,tensor(74.5657),0.33053297075358307,tensor(89.4200)
20,0.7163846611212461,0.0,tensor(74.6575),0.3254294062804694,tensor(90.)
21,0.7293404320047961,0.0,tensor(73.7410),0.36380116009350977,tensor(89.3900)
22,0.7164923010600938,0.0,tensor(74.7942),0.3483403596011075,tensor(89.9400)
23,0.7434508494841747,0.0,tensor(73.2019),0.36110111092678226,tensor(89.6500)
24,0.7439930808977184,0.0,tensor(73.1869),0.3460081960215713,tensor(89.8200)
25,0.7023151012567374,0.0,tensor(74.3656),0.3339253946988269,tensor(89.2700)
26,0.707929528469586,0.0,tensor(74.1237),0.3840637785015684,tensor(91.1700)
27,0.6861051524328625,0.0,tensor(75.0816),0.33587378519352035,tensor(89.)
28,0.7046531188564423,0.0,tensor(73.8647),0.2992455662802012,tensor(90.9200)
29,0.6781650466414598,0.0,tensor(75.2089),0.30739542691394534,tensor(90.8000)
30,0.6841622423539814,0.0,tensor(74.9612),0.31269594078714197,tensor(90.0500)
31,0.6694873179921992,0.0,tensor(75.8202),0.27329150474432745,tensor(91.8000)
32,0.6581129109821259,0.0,tensor(75.9703),0.3369748628500736,tensor(89.9000)
33,0.7084230024717811,0.0,tensor(73.7210),0.2601061540119576,tensor(92.0600)
34,0.6597108053377806,0.0,tensor(76.0218),0.28075289696153966,tensor(91.5800)
35,0.6780175963559976,0.0,tensor(74.7872),0.36959051498861023,tensor(90.2900)
36,0.6669521073563995,0.0,tensor(75.7989),0.3569918739976305,tensor(90.1700)
37,0.6524807676099814,0.0,tensor(76.1836),0.2824068084509686,tensor(91.9000)
38,0.6621305712968366,0.0,tensor(75.5144),0.2807579928576344,tensor(91.8900)
39,0.6643920599872994,0.0,tensor(75.3752),0.3021538435208677,tensor(91.7500)
40,0.6585305071571189,0.0,tensor(75.7395),0.25753950801762665,tensor(92.0600)
41,0.6326571613804907,0.0,tensor(76.6551),0.27457711868213885,tensor(92.1500)
42,0.6679207903102168,0.0,tensor(75.0435),0.270835332346685,tensor(91.2000)
43,0.6489688410845578,0.0,tensor(75.6731),0.2985387325587899,tensor(91.7300)
44,0.6428952427565032,0.0,tensor(76.3406),0.2667628728380107,tensor(92.3600)
45,0.6219900325418283,0.0,tensor(77.1368),0.35222116338484216,tensor(89.3100)
46,0.6465222922145811,0.0,tensor(75.7498),0.30740303448354356,tensor(91.6300)
47,0.6271124668896962,0.0,tensor(76.7215),0.2875782624639646,tensor(90.8100)
48,0.6416417964630656,0.0,tensor(75.9388),0.28407655731596126,tensor(92.0800)
49,0.6498030950116296,0.0,tensor(75.6843),0.26223136785656515,tensor(92.2600)
50,0.629011835807409,0.0,tensor(76.5745),0.2860209389467432,tensor(92.5600)
51,0.5882504212264067,0.0,tensor(77.4542),0.1912301674936757,tensor(94.3600)
52,0.5562065354842916,0.0,tensor(79.1194),0.21509208048533912,tensor(94.0900)
53,0.5593946950557904,0.0,tensor(78.3437),0.21434966580133247,tensor(94.1100)
54,0.5753765425398054,0.0,tensor(77.7513),0.2002138447279882,tensor(93.9800)
55,0.5598925796982187,0.0,tensor(78.9494),0.2044088202293473,tensor(94.2300)
56,0.5709249740546076,0.0,tensor(77.7113),0.19236925831346802,tensor(94.4500)
57,0.5440586037917906,0.0,tensor(79.1443),0.22508876928777405,tensor(94.2300)
58,0.5576241380001745,0.0,tensor(78.4200),0.21626985396700676,tensor(94.5800)
59,0.5807839637128716,0.0,tensor(76.8099),0.2150038273045511,tensor(94.3200)
60,0.5366086937312005,0.0,tensor(79.3066),0.2024644028508302,tensor(94.3300)
61,0.5292602442602954,0.0,tensor(79.8663),0.1868761744764116,tensor(94.6000)
62,0.5405123535798401,0.0,tensor(78.9974),0.21080911520755652,tensor(94.2500)
63,0.5299849275929424,0.0,tensor(79.6817),0.18134109374850688,tensor(94.5900)
64,0.5391723213589981,0.0,tensor(79.5118),0.19373918625742498,tensor(94.7000)
65,0.5364667337117159,0.0,tensor(79.0822),0.18506320701404053,tensor(94.7700)
